# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Mar 21 11:56:20 2022
#
# CONSTRAINT:  where (koi_pdisposition like 'CANDIDATE')
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
10714072,K04024.01,Kepler-1541 b,CONFIRMED,CANDIDATE,0.9880,0,0,0,0,8.406930680,9.7050000e-05,-9.7050000e-05,133.4273900,9.410000e-03,-9.410000e-03,0.0150,0.4490,-0.0150,1.86600,0.28600,-0.28600,1.6710e+02,3.150e+01,-3.150e+01,1.95,7.300e-01,-8.900e-01,1048.0,,,285.67,319.71,-209.96,6.80,1,q1_q17_dr25_tce,5365.00,159.00,-143.00,4.020,0.511,-0.219,1.5330,0.5720,-0.7000,283.787020,48.029560,13.801
3110177,K07644.01,,CANDIDATE,CANDIDATE,0.9880,0,0,0,0,3.399048140,4.6140000e-05,-4.6140000e-05,134.6684000,1.230000e-02,-1.230000e-02,0.5960,0.3710,-0.3940,2.92200,0.44700,-0.44700,6.9600e+01,1.200e+01,-1.200e+01,0.81,2.000e-01,-1.200e-01,1191.0,,,477.15,358.65,-159.06,8.10,1,q1_q17_dr25_tce,5766.00,155.00,-155.00,4.444,0.112,-0.182,0.9290,0.2370,-0.1280,289.842860,38.237049,14.803
5942808,K02250.02,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,0.626281766,1.0410000e-06,-1.0410000e-06,131.9059400,1.510000e-03,-1.510000e-03,0.5530,0.0390,-0.4670,1.18120,0.04040,-0.04040,4.3310e+02,1.650e+01,-1.650e+01,1.76,1.300e-01,-1.800e-01,1711.0,,,2011.27,650.70,-604.94,31.00,2,q1_q17_dr25_tce,4922.00,169.00,-169.00,4.505,0.084,-0.056,0.8230,0.0620,-0.0850,285.216670,41.282429,15.622
3232249,K07648.01,,CANDIDATE,CANDIDATE,0.9670,0,0,0,0,1.183505016,7.3290000e-06,-7.3290000e-06,131.7530300,5.050000e-03,-5.050000e-03,0.4030,0.0570,-0.4030,1.27500,0.17300,-0.17300,1.1660e+02,1.530e+01,-1.530e+01,0.80,7.000e-02,-6.000e-02,1293.0,,,658.87,227.30,-169.60,10.00,1,q1_q17_dr25_tce,4832.00,168.00,-168.00,4.592,0.032,-0.050,0.7460,0.0620,-0.0560,290.686400,38.355598,15.424
5688683,K04097.01,Kepler-1939 b,CONFIRMED,CANDIDATE,0.9850,0,0,0,0,2.790643481,4.4400000e-06,-4.4400000e-06,133.1555000,1.220000e-03,-1.220000e-03,0.7870,0.1200,-0.5570,0.68710,0.09030,-0.09030,2.0200e+02,1.650e+01,-1.650e+01,0.99,9.000e-02,-7.000e-02,816.0,,,104.74,36.18,-23.94,20.20,1,q1_q17_dr25_tce,4353.00,118.00,-131.00,4.681,0.028,-0.048,0.6030,0.0600,-0.0400,285.690000,40.994530,13.435
6607644,K04159.01,Kepler-1559 b,CONFIRMED,CANDIDATE,0.9870,0,0,0,0,0.971915957,3.2730000e-06,-3.2730000e-06,132.1650400,2.660000e-03,-2.660000e-03,0.5920,0.3720,-0.3710,1.60230,0.08730,-0.08730,7.3700e+01,5.300e+00,-5.300e+00,0.79,5.000e-02,-7.000e-02,1609.0,,,1591.27,304.24,-332.69,16.70,1,q1_q17_dr25_tce,5196.00,83.00,-72.00,4.458,0.091,-0.039,0.8890,0.0510,-0.0760,292.286590,42.072460,14.500
7610663,K04160.01,Kepler-1560 b,CONFIRMED,CANDIDATE,0.9870,0,0,0,0,3.031968120,1.4150000e-05,-1.4150000e-05,133.9882500,3.800000e-03,-3.800000e-03,0.2870,0.1630,-0.2870,1.72300,0.14000,-0.14000,8.1500e+01,6.600e+00,-6.600e+00,0.90,2.500e-01,-1.400e-01,1269.0,,,614.20,504.14,-216.12,15.80,1,q1_q17_dr25_tce,5755.00,154.00,-154.00,4.402,0.124,-0.186,0.9930,0.2780,-0.1490,292.784610,43.215981,13.421
7449554,K02357.02,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,15.904240200,1.1230000e-04,-1.1230000e-04,131.5005100,6.050000e-03,-6.050000e-03,0.8760,0.0480,-0.5940,2.09300,0.15100,-0.15100,4.4480e+02,3.800e+01,-3.800e+01,3.79,5.900e-01,-8.800e-01,863.0,,,131.11,54.39,-57.86,13.30,2,q1_q17_dr25_tce,5583.00,83.00,-75.00,4.077,0.210,-0.090,1.5300,0.2370,-0.3550,293.203770,43.057011,15.610
8282651,K02193.02,,CANDIDATE,CANDIDATE,,0,0,0,0,4.162887450,1.6840000e-05,-1.6840000e-05,131.6787500,1.970000e-03,-1.970000e-03,0.4265,0.2688,-0.3156,0.67800,0.13800,-0.13800,3.9170e+02,4.220e+01,-4.220e+01,1.32,1.100e-01,-1.300e-01,763.0,,,80.23,24.95,-22.45,12.00,,,4478.00,133.00,-130.00,4.615,0.054,-0.026,0.6510,0.0520,-0.0650,284.107790,44.245811,15.658
5688683,K04097.02,,CANDIDATE,CANDIDATE,0.0000,0,0,0,0,4.449023090,2.8020000e-05,-2.8020000e-05,131.7542500,4.980000e-03,-4.980000e-03,0.0340,0.4260,-0.0340,1.37300,0.16800,-0.16800,8.8900e+01,1.000e+01,-1.000e+01,0.55,5.000e-02,-4.000e-02,699.0,,,56.19,19.41,-12.84,10.40,2,q1_q17_dr25_tce,4353.00,118.00,-131.00,4.681,0.028,-0.048,0.6030,0.0600,-0.0400,285.690000,40.994530,13.435
8222627,K04098.01,,CANDIDATE,CANDIDATE,0.9930,0,0,0,0,1.121733366,3.9940000e-06,-3.9940000e-06,131.5691900,2.880000e-03,-2.880000e-03,0.4640,0.0000,-0.4640,1.03200,0.10100,-0.10100,8.4300e+01,7.800e+00,-7.800e+00,2.39,9.200e-01,-1.710e+00,2384.0,,,7641.15,8839.40,-7082.66,13.60,1,q1_q17_dr25_tce,5023.00,150.00,-135.00,3.682,0.870,-0.290,2.5710,0.9890,-1.8370,287.503750,44.167259,13.875
8951205,K04099.01,Kepler-1940 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0,4.950606320,2.0140000e-05,-2.0140000e-05,132.8091400,3.340000e-03,-3.340000e-03,0.4580,0.0120,-0.4580,1.71900,0.12500,-0.12500,3.0950e+02,2.150e+01,-2.150e+01,1.28,2.200e-01,-1.000e-01,885.0,,,145.23,77.37,-35.55,17.40,1,q1_q17_dr25_tce,5431.00,162.00,-162.00,4.623,0.035,-0.105,0.7170,0.1200,-0.0550,291.204190,45.238392,15.309
7838675,K04169.01,Kepler-1561 b,CONFIRMED,CANDIDATE,0.0000,0,0,0,0,1.005205893,4.9850000e-06,-4.9850000e-06,132.4554100,3.890000e-03,-3.890000e-03,0.1370,0.3160,-0.1370,1.63000,0.12300,-0.12300,9.7500e+01,7.700e+00,-7.700e+00,0.85,2.300e-01,-8.000e-02,1682.0,,,1893.23,1506.67,-504.91,15.00,1,q1_q17_dr25_tce,5718.00,153.00,-170.00,4.549,0.035,-0.184,0.8630,0.2340,-0.0780,296.923610,43.566471,14.658
7100673,K04032.01,Kepler-1542 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.951166350,1.6920000e-05,-1.6920000e-05,134.2241100,3.730000e-03,-3.730000e-03,0.3740,0.0880,-0.3740,2.56600,0.10800,-0.10800,6.0900e+01,3.300e+00,-3.300e+00,0.83,1.300e-01,-1.100e-01,1160.0,,,427.07,190.34,-133.85,20.40,1,q1_q17_dr25_tce,5574.00,111.00,-100.00,4.354,0.132,-0.108,1.0650,0.1660,-0.1500,285.728490,42.654530,12.639
7100673,K04032.02,Kepler-1542 c,CONFIRMED,CANDIDATE,0.9930,0,0,0,0,2.892239980,1.6160000e-05,-1.6160000e-05,132.8623200,4.570000e-03,-4.570000e-03,0.0170,0.4310,-0.0160,2.52100,0.12100,-0.12100,4.4300e+01,2.900e+00,-2.900e+00,0.70,1.100e-01,-1.000e-01,1287.0,,,647.55,288.60,-202.95,17.30,4,q1_q17_dr25_tce,5574.00,111.00,-100.00,4.354,0.132,-0.108,1.0650,0.1660,-0.1500,285.728490,42.654530,12.639
2984990,K07641.01,,CANDIDATE,CANDIDATE,0.9790,0,0,0,0,3.794372770,5.8250000e-05,-5.8250000e-05,132.1265000,1.220000e-02,-1.220000e-02,0.0500,0.4010,-0.0500,2.28900,0.34000,-0.34000,8.3200e+01,1.340e+01,-1.340e+01,1.36,4.900e-01,-6.100e-01,1383.0,,,865.53,967.11,-625.60,7.70,1,q1_q17_dr25_tce,5455.00,180.00,-147.00,4.025,0.540,-0.216,1.5070,0.5480,-0.6690,290.324010,38.111111,14.816
3747817,K04103.01,Kepler-1552 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,184.772710000,2.3350000e-03,-2.3350000e-03,217.3573000,1.080000e-02,-1.080000e-02,0.0400,0.4280,-0.0400,9.56800,0.28700,-0.28700,9.5140e+02,4.700e+01,-4.700e+01,2.41,2.200e-01,-1.000e-01,268.0,,,1.21,0.35,-0.18,21.00,1,q1_q17_dr25_tce,5273.00,105.00,-105.00,4.566,0.025,-0.070,0.8010,0.0720,-0.0330,291.676820,38.874908,14.838
7758018,K04105.01,,CANDIDATE,CANDIDATE,,0,0,0,0,363.411650000,1.4460000e-02,-1.4460000e-02,404.2733000,2.230000e-02,-2.230000e-02,0.3923,0.0723,-0.3920,14.79000,1.50000,-1.50000,9.6170e+02,8.160e+01,-8.160e+01,3.14,1.190e+00,-3.000e-01,263.0,,,1.12,1.25,-0.31,17.40,1,q1_q16_tce,6025.00,154.00,-201.00,4.472,0.046,-0.275,0.9990,0.3810,-0.0940,293.532530,43.406151,15.445
9071593,K02257.02,,CANDIDATE,CANDIDATE,0.5140,0,0,0,0,59.284064000,6.9920000e-04,-6.9920000e-04,148.7540700,8.180000e-03,-8.180000e-03,0.5560,0.3840,-0.3460,5.42000,0.31100,-0.31100,4.2440e+02,3.570e+01,-3.570e+01,1.81,1.300e-01,-1.100e-01,401.0,,,6.14,1.39,-1.01,13.10,2,q1_q17_dr25_tce,5225.00,83.00,-73.00,4.505,0.054,-0.054,0.8590,0.0630,-0.0510,283.292140,45.434109,15.480
10089911,K04034.01,Kepler-1543 b,CONFIRMED,CANDIDATE,0.1000,0,0,0,0,6.967049260,4.5430000e-05,-4.5430000e-05,138.2477600,4.680000e-03,-4.680000e-03,0.9060,0.0150,-0.6320,3.73000,0.14000,-0.14000,2.1370e+02,1.300e+01,-1.300e+01,6.14,4.400e-01,-1.880e+00,1774.0,,,2341.58,491.87,-1266.36,18.60,1,q1_q17_dr25_tce,6303.00,82.00,-75.00,3.595,0.263,-0.031,3.5300,0.2540,-1.0800,297.124300,47.037022,13.487
11415243,K04036.01,Kepler-1544 b,CONFIRMED,CANDIDATE,0.9650,0,0,0,0,168.811330000,2.1020000e-03,-2.1020000e-03,211.4398200,9.760000e-03,-9.760000e-03,0.0830,0.3990,-0.0830,6.58200,0.36000,-0.36000,6.1440e+02,4.710e+01,-4.710e+01,1.69,1.000e-01,-6.000e-02,241.0,,,0.80,0.17,-0.12,15.30,1,q1_q17_dr25_tce,4798.00,95.00,-95.00,4.620,0.015,-0.045,0.7070,0.0430,-0.0250,297.285000,49.212460,14.061
3548044,K02194.02,Kepler-371 c,CONFIRMED,CANDIDATE,0.9790,0,0,0,0,67.968656000,5.8540000e-04,-5.8540000e-04,163.5597200,7.630000e-03,-7.630000e-03,0.3170,0.1330,-0.3170,7.94800,0.15800,-0.15800,3.2180e+02,1.270e+01,-1.270e+01,1.71,2.200e-01,-2.200e-01,443.0,,,9.09,3.48,-2.70,27.30,2,q1_q17_dr25_tce,5670.00,113.00,-102.00,4.387,0.138,-0.092,0.9500,0.1240,-0.1240,292.326450,38.657581,13.865
8264402,K04037.01,,CANDIDATE,CANDIDATE,0.9640,0,0,0,0,215.956008000,3.4590000e-03,-3.4590000e-03,271.3671000,1.240000e-02,-1.240000e-02,0.9590,0.0110,-0.6720,10.42500,0.48400,-0.48400,3.9270e+02,1.800e+01,-1.800e+01,3.36,5.800e-01,-4.300e-01,361.0,,,4.03,1.81,-1.13,23.30,1,q1_q17_dr25_tce,6163.00,73.00,-86.00,4.270,0.103,-0.126,1.3130,0.2300,-0.1670,300.945680,44.164688,12.853
3129238,K07645.01,,CANDIDATE,CANDIDATE,0.9980,0,0,0,0,2.008706960,3.0390000e-05,-3.0390000e-05,131.5100000,1.050000e-02,-1.050000e-02,0.1940,0.2720,-0.1940,4.87000,0.36700,-0.36700,5.3500e+01,5.100e+00,-5.100e+00,0.55,8.000e-02,-7.000e-02,1232.0,,,542.87,257.21,-173.59,12.20,1,q1_q17_dr25_tce,5341.00,143.00,-159.00,4.526,0.099,-0.121,0.7590,0.1150,-0.0940,294.303500,38.203011,12.334
7907808,K04109.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0,0.655939788,2.0460000e-06,-2.0460000e-06,132.0999700,2.260000e-03,-2.260000e-03,0.3010,0.1470,-0.3010,1.31800,0.08110,-0.08110,7.3000e+01,4.800e+00,-4.800e+00,1.48,8.100e-01,-8.200e-01,2411.0,,,7986.43,13683.95,-6554.12,18.70,1,q1_q17_dr25_tce,4968.00,149.00,-134.00,3.924,0.665,-0.285,1.7550,0.9700,-0.9700,297.083010,43.679951,14.511
11401767,K02195.02,Kepler-372 d,CONFIRMED,CANDIDATE,0.9760,0,0,0,0,30.089945900,3.0330000e-04,-3.0330000e-04,149.0641300,7.370000e-03,-7.370000e-03,0.9070,0.0500,-0.6320,6.65400,0.24500,-0.24500,2.4260e+02,1.540e+01,-1.540e+01,2.25,3.800e-01,-2.500e-01,660.0,,,44.79,19.55,-11.44,16.60,2,q1_q17_dr25_tce,6056.00,81.00,-90.00,4.332,0.080,-0.120,1.2090,0.2020,-0.1340,291.256200,49.258949,14.881
11709124,K00435.06,Kepler-154 f,CONFIRMED,CANDIDATE,0.9970,0,0,0,0,9.919376930,6.7560000e-05,-6.7560000e-05,136.8736100,5.680000e-03,-5.680000e-03,0.1630,0.2760,-0.1630,4.32600,0.15700,-0.15700,1.8670e+02,1.050e+01,-1.050e+01,1.32,1.700e-01,-1.300e-01,838.0,,,116.43,45.51,-28.22,18.80,6,q1_q17_dr25_tce,5688.00,113.00,-101.00,4.415,0.100,-0.100,0.9710,0.1300,-0.0950,289.780520,49.896530,14.534
8613535,K02263.02,Kepler-1165 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,9.478508180,5.2660000e-05,-5.2660000e-05,140.1652600,4.300000e-03,-4.300000e-03,0.1120,0.3430,-0.1120,6.15400,0.13100,-0.13100,1.8460e+02,7.400e+00,-7.400e+00,1.47,4.500e-01,-1.600e-01,946.0,,,189.14,173.87,-57.34,26.70,2,q1_q17_dr25_tce,6249.00,174.00,-217.00,4.428,0.054,-0.202,1.0760,0.3350,-0.1120,286.971280,44.708302,14.456
3955817,K04117.01,Kepler-1553 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.242630960,2.6610000e-05,-2.6610000e-05,135.0304000,5.050000e-03,-5.050000e-03,0.2010,0.2550,-0.2010,2.58200,0.14300,-0.14300,1.8760e+02,1.360e+01,-1.360e+01,1.10,6.000e-02,-6.000e-02,926.0,,,174.24,30.78,-28.95,15.90,1,q1_q17_dr25_tce,5072.00,81.00,-81.00,4.521,0.054,-0.036,0.8250,0.0420,-0.0470,291.919160,39.022270,14.955
10360722,K04051.01,Kepler-1545 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0,163.692336000,1.3190000e-03,-1.3190000e-03,238.7681700,5.310000e-03,-5.310000e-03,0.0280,0.4230,-0.0280,6.85300,0.18900,-0.18900,1.1380e+03,6.070e+01,-6.070e+01,2.75,1.100e-01,-2.100e-01,274.0,,,1.34,0.21,-0.27,21.00,1,q1_q17_dr25_tce,4999.00,79.00,-79.00,4.490,0.077,-0.028,0.8430,0.0350,-0.0650,298.898770,47.463089,15.031
9700449,K04120.01,,CANDIDATE,CANDIDATE,0.9650,0,0,0,0,110.461746000,2.9850000e-03,-2.9850000e-03,147.5465000,2.380000e-02,-2.380000e-02,0.0360,0.4120,-0.0360,12.46000,1.10000,-1.10000,3.3120e+02,2.490e+01,-2.490e+01,1.93,6.400e-01,-2.100e-01,420.0,,,7.34,7.09,-2.24,15.80,1,q1_q17_dr25_tce,6321.00,169.00,-206.00,4.434,0.054,-0.216,1.0580,0.3490,-0.1160,287.039520,46.481701,15.092
6349881,K04121.01,Kepler-1554 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0,198.088873000,2.4910000e-03,-2.4910000e-03,319.7300200,8.150000e-03,-8.150000e-03,0.6330,0.3040,-0.4090,7.95500,0.30700,-0.30700,1.0277e+03,6.590e+01,-6.590e+01,3.24,3.400e-01,-3.800e-01,288.0,,,1.63,0.50,-0.43,18.00,1,q1_q17_dr25_tce,5275.00,86.00,-79.00,4.397,0.120,-0.080,0.9690,0.1020,-0.1130,286.576170,41.741459,15.717
6140059,K04123.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,44.622672500,7.6910000e-04,-7.6910000e-04,137.9420000,1.370000e-02,-1.370000e-02,0.9310,0.0050,-0.6510,12.97400,0.35900,-0.35900,1.3190e+02,7.300e+00,-7.300e+00,1.73,5.000e-01,-3.500e-01,613.0,,,33.39,27.93,-15.03,20.60,1,q1_q17_dr25_tce,6198.00,169.00,-206.00,4.252,0.204,-0.185,1.2390,0.3520,-0.2560,296.356600,41.455391,13.519
1718958,K04053.01,Kepler-1934 b,CONFIRMED,CANDIDATE,0.9850,0,0,0,0,1.419758310,1.2290000e-05,-1.2290000e-05,132.9200000,6.920000e-03,-6.920000e-03,0.6440,0.3410,-0.4400,1.42900,0.23900,-0.23900,6.0900e+01,8.800e+00,-8.800e+00,0.85,1.300e-01,-8.000e-02,1700.0,,,1968.38,836.24,-503.00,8.10,1,q1_q17_dr25_tce,5925.00,107.00,-119.00,4.394,0.084,-0.116,1.0350,0.1570,-0.1050,290.919340,37.287170,12.801
6428794,K04054.01,Kepler-1701 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,169.135056000,1.5530000e-03,-1.5530000e-03,201.8055000,8.540000e-03,-8.540000e-03,0.7540,0.1640,-0.5500,8.93100,0.21300,-0.21300,6.4070e+02,3.020e+01,-3.020e+01,2.21,1.500e-01,-1.200e-01,273.0,,,1.31,0.30,-0.23,24.50,1,q1_q17_dr25_tce,5171.00,103.00,-103.00,4.545,0.045,-0.050,0.8010,0.0540,-0.0430,286.608890,41.889339,14.566
4673628,K04056.01,Kepler-1935 b,CONFIRMED,CANDIDATE,0.8380,0,0,0,0,3.951383138,6.2510000e-06,-6.2510000e-06,132.0646200,1.180000e-03,-1.180000e-03,1.2170,6.7180,-0.1300,1.05820,0.07870,-0.07870,4.0570e+02,2.060e+01,-2.060e+01,23.51,5.670e+00,-3.060e+00,1083.0,,,324.78,238.09,-104.30,23.90,1,q1_q17_dr25_tce,5570.00,166.00,-149.00,4.458,0.104,-0.169,0.8990,0.2170,-0.1170,296.403750,39.722649,14.368
11401767,K02195.03,Kepler-372 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0,6.849787280,5.2430000e-05,-5.2430000e-05,134.6616700,7.550000e-03,-7.550000e-03,0.9540,0.0030,-0.6960,4.91900,0.16200,-0.16200,1.3920e+02,9.000e+00,-9.000e+00,1.83,3.000e-01,-2.100e-01,1081.0,,,322.19,140.61,-82.27,17.00,3,q1_q17_dr25_tce,6056.00,81.00,-90.00,4.332,0.080,-0.120,1.2090,0.2020,-0.1340,291.256200,49.258949,14.881
3852872,K07673.01,,CANDIDATE,CANDIDATE,0.7750,0,0,0,0,80.769893000,2.7160000e-03,-2.7160000e-03,188.5556000,3.290000e-02,-3.290000e-02,0.1580,0.3100,-0.1580,4.20000,1.50000,-1.50000,1.2850e+02,2.400e+01,-2.400e+01,1.87,1.170e+00,-9.600e-01,475.0,,,12.07,24.23,-9.48,6.70,1,q1_q17_dr25_tce,4965.00,164.00,-134.00,3.961,0.605,-0.326,1.7080,1.0670,-0.8730,292.138760,38.941540,13.026
9718066,K02287.02,Kepler-378 c,CONFIRMED,CANDIDATE,0.0800,0,0,0,0,28.906052600,2.3300000e-04,-2.3300000e-04,158.8243100,6.130000e-03,-6.130000e-03,0.8630,0.0270,-0.5910,3.09900,0.19800,-0.19800,9.9000e+01,8.300e+00,-8.300e+00,0.79,6.000e-02,-2.000e-02,414.0,,,6.94,1.86,-0.86,13.30,2,q1_q17_dr25_tce,4657.00,93.00,-93.00,4.641,0.012,-0.048,0.6700,0.0550,-0.0170,294.948580,46.438641,12.485
9272070,K04126.01,Kepler-1555 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,8.105035510,8.9460000e-05,-8.9460000e-05,135.8838900,8.360000e-03,-8.360000e-03,0.3530,0.1020,-0.3530,4.45900,0.22200,-0.22200,2.0990e+02,1.470e+01,-1.470e+01,1.45,4.700e-01,-1.500e-01,959.0,,,199.74,191.96,-60.13,16.50,1,q1_q17_dr25_tce,6201.00,175.00,-197.00,4.472,0.054,-0.216,0.9890,0.3210,-0.1070,287.635470,45.716061,15.353
5088400,K04127.01,Kepler-1556 b,CONFIRMED,CANDIDATE,0.9910,0,0,0,0,8.827157830,7.3790000e-05,-7.3790000e-05,139.7341600,7.300000e-03,-7.300000e-03,0.2490,0.2200,-0.2480,2.01900,0.18700,-0.18700,3.6860e+02,4.080e+01,-4.080e+01,1.67,2.300e-01,-6.000e-02,797.0,,,95.25,34.60,-11.99,11.10,1,q1_q17_dr25_tce,5550.00,75.00,-83.00,4.539,0.021,-0.112,0.8780,0.1200,-0.0320,288.397000,40.213188,15.247
9086154,K04060.01,,CANDIDATE,CANDIDATE,0.9010,0,0,0,0,225.262130000,4.5620000e-03,-4.5620000e-03,224.9887000,1.190000e-02,-1.190000e-02,0.3490,0.1170,-0.3490,14.45900,0.44600,-0.44600,3.8920e+02,1.870e+01,-1.870e+01,2.36,3.700e-01,-4.100e-01,329.0,,,2.77,1.22,-1.02,24.60,1,q1_q17_dr25_tce,5799.00,105.00,-117.00,4.276,0.143,-0.117,1.1910,0.1860,-0.2050,290.833890,45.435650,13.841
11970988,K04129.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,2.314823110,1.3210000e-05,-1.3210000e-05,133.0485700,4.640000e-03,-4.640000e-03,0.0670,0.3940,-0.0670,2.12700,0.16700,-0.16700,5.8600e+01,5.000e+00,-5.000e+00,0.69,1.500e-01,-1.000e-01,1237.0,,,554.40,374.10,-196.67,14.20,1,q1_q17_dr25_tce,5240.00,157.00,-141.00,4.428,0.124,-0.186,0.9230,0.2030,-0.1400,295.529480,50.370399,13.506
6792908,K04341.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,10.778313000,1.5880000e-04,-1.5880000e-04,136.6142000,1.230000e-02,-1.230000e-02,0.5910,0.0320,-0.4690,5.25600,0.31300,-0.31300,9.0700e+01,8.400e+00,-8.400e+00,1.25,3.500e-01,-2.300e-01,1067.0,,,306.18,260.18,-132.80,12.50,1,q1_q17_dr25_tce,6726.00,212.00,-259.00,4.262,0.149,-0.182,1.2580,0.3500,-0.2340,295.962590,42.200256,13.264
8087812,K04343.01,Kepler-1952 b,CONFIRMED,CANDIDATE,0.9880,0,0,0,0,27.210680700,5.2620000e-04,-5.2620000e-04,132.3793000,1.610000e-02,-1.610000e-02,0.9730,0.0240,-0.6800,10.51500,0.33700,-0.33700,9.9400e+01,6.700e+00,-6.700e+00,1.73,2.500e-01,-3.600e-01,725.0,,,65.27,27.86,-26.81,16.90,1,q1_q17_dr25_tce,5973.00,120.00,-108.00,4.171,0.188,-0.101,1.3050,0.1930,-0.2660,288.076480,43.958488,13.694
